src,dst,volume,path_nodes
12352,10955,1.0,"[12352, 13088, 10955]"
12352,18542,300.0,"[12352, 18542]"
12352,12652,300.0,"[12352, 12652]"
12352,19333,1.0,"[12352, 13088, 12205, 17738, 19333]"
12352,16108,300.0,"[12352, 16108]"
12352,10657,1.0,"[12352, 13088, 12205, 17738, 10657]"
12352,18941,1.0,"[12352, 13088, 12205, 14278, 19502, 18941]"
12352,19785,115.0,"[12352, 19785]"
12352,10044,79.0,"[12352, 10044]"
12352,15185,275.0,"[12352, 15185]"
12352,13917,1.0,"[12352, 13088, 12205, 14278, 13917]"
12352,16117,1.0,"[12352, 16117]"
12352,13665,1.0,"[12352, 13088, 12205, 14278, 19502, 13665]"
12352,14704,1.0,"[12352, 13088, 12205, 17738, 14704]"
12352,10301,1.0,"[12352, 10301]"
12352,12355,18.0,"[12352, 13088, 12205, 14278, 15378, 12355]"
12352,12355,270.0,"[12352, 12355]"
12352,11561,210.0,"[12352, 11561]"
12352,12369,1.0,"[12352, 13088, 19915, 12369]"
12352,11455,300.0,"[12352, 11455]"
12352,19147,128.0,"[12352, 19147]"
12352,17504,1.0,"[12352, 13088, 12205, 14278, 19502, 13989, 15686, 17504]"
12352,19915,240.0,"[12352, 19915]"
12352,15601,148.0,"[12352, 15601]"
12352,11200,1.0,"[12352, 13088, 12205, 14278, 15378, 11200]"
12352,13694,300.0,"[12352, 13694]"
12352,15270,300.0,"[12352, 15270]"
17522,16236,88.0,"[17522, 16236]"
17522,13417,1.0,"[17522, 13165, 13417]"
17522,15848,1.0,"[17522, 15848]"
17522,19143,300.0,"[17522, 19143]"
17522,15651,1.0,"[17522, 15651]"
17522,11209,1.0,"[17522, 13165, 11209]"
17522,18448,1.0,"[17522, 11561, 15686, 18448]"
17522,11466,1.0,"[17522, 10044, 19971, 11466]"
17522,18827,1.0,"[17522, 18827]"
17522,13665,1.0,"[17522, 13665]"
17522,12205,1.0,"[17522, 10044, 17223, 12205]"
17522,12868,300.0,"[17522, 12868]"
17522,10044,300.0,"[17522, 10044]"
17522,19846,1.0,"[17522, 13165, 16108, 19846]"
17522,14519,300.0,"[17522, 14519]"
17522,13165,89.0,"[17522, 13165]"
17522,16855,1.0,"[17522, 16855]"
17522,10916,300.0,"[17522, 10916]"
17522,11261,154.0,"[17522, 11261]"
17522,18799,300.0,"[17522, 18799]"
17522,11561,1.0,"[17522, 11561]"
14234,12868,43.0,"[14234, 12868]"
14234,13417,1.0,"[14234, 13165, 13417]"
14234,16108,1.0,"[14234, 16108]"
14234,15651,50.0,"[14234, 19846, 15651]"
14234,16193,300.0,"[14234, 16193]"
14234,17464,1.0,"[14234, 19846, 15686, 16339, 17464]"
14234,11466,300.0,"[14234, 11466]"
14234,17752,1.0,"[14234, 19846, 17752]"
14234,15185,9.0,"[14234, 11561, 10044, 15185]"
14234,18448,1.0,"[14234, 19846, 15686, 18448]"
14234,12973,300.0,"[14234, 12973]"
14234,12205,130.0,"[14234, 12205]"
14234,13165,1.0,"[14234, 13165]"
14234,12633,1.0,"[14234, 19846, 15686, 16339, 12633]"
14234,10963,96.0,"[14234, 19846, 10963]"
14234,10963,180.0,"[14234, 10963]"
14234,16028,178.0,"[14234, 16028]"
14234,19846,1.0,"[14234, 19846]"
14234,15008,1.0,"[14234, 13165, 13170, 15008]"
14234,16339,300.0,"[14234, 16339]"
14234,18827,21.0,"[14234, 13989, 18827]"
14234,18827,180.0,"[14234, 18827]"
14234,10177,172.0,"[14234, 10177]"
14234,11561,1.0,"[14234, 11561]"
14234,13563,124.0,"[14234, 13563]"
14234,19971,1.0,"[14234, 11561, 10044, 19971]"
14234,17522,1.0,"[14234, 11561, 10044, 17522]"
14234,17504,1.0,"[14234, 19846, 15686, 17504]"
14234,19134,1.0,"[14234, 19846, 15686, 19134]"
14234,11163,300.0,"[14234, 11163]"
14234,19143,30.0,"[14234, 11561, 10044, 19143]"
14234,19143,270.0,"[14234, 19143]"
14234,16855,1.0,"[14234, 11561, 10044, 16855]"
14234,16236,1.0,"[14234, 13165, 13170, 16236]"
14234,10044,1.0,"[14234, 11561, 10044]"
14234,15848,30.0,"[14234, 19846, 15848]"
14234,15848,270.0,"[14234, 15848]"
14234,12355,1.0,"[14234, 17010, 12355]"
14234,13665,300.0,"[14234, 13665]"
14234,10326,1.0,"[14234, 19846, 15686, 16339, 10326]"
14234,16887,300.0,"[14234, 16887]"
14234,14358,300.0,"[14234, 14358]"
19300,11455,45.0,"[19300, 11455]"
19300,12940,300.0,"[19300, 12940]"
19300,16962,108.0,"[19300, 16962]"
19300,13100,11.0,"[19300, 13100]"
19300,12355,1.0,"[19300, 13170, 11209, 12940, 11853, 18149, 17223, 12355]"
19300,11181,300.0,"[19300, 17282, 11181]"
19300,18411,1.0,"[19300, 18411]"
19300,18219,300.0,"[19300, 18219]"
19300,10748,1.0,"[19300, 10748]"
19300,10316,300.0,"[19300, 10316]"
19300,19785,1.0,"[19300, 19785]"
19300,13665,1.0,"[19300, 13170, 11209, 12940, 11853, 19502, 13665]"
19300,13460,24.0,"[19300, 15891, 13460]"
19300,13460,90.0,"[19300, 13460]"
19300,12369,282.0,"[19300, 12369]"
19300,16855,300.0,"[19300, 16855]"
19300,19333,47.0,"[19300, 19333]"
19300,11561,1.0,"[19300, 11561]"
19300,11022,1.0,"[19300, 12652, 11022]"
19300,14704,297.0,"[19300, 14704]"
19300,14278,30.0,"[19300, 13417, 14278]"
19300,14278,270.0,"[19300, 14278]"
19300,10705,1.0,"[19300, 13170, 10705]"
19300,10177,160.0,"[19300, 10177]"
19300,12562,1.0,"[19300, 13170, 11209, 12940, 11853, 12562]"
19300,16339,300.0,"[19300, 16339]"
19300,16683,300.0,"[19300, 16683]"
19300,10657,24.0,"[19300, 10657]"
19300,19502,1.0,"[19300, 19502]"
19300,15848,1.0,"[19300, 13170, 11209, 12940, 11853, 19502, 13165, 16108, 13563, 15848]"
19300,12352,300.0,"[19300, 12352]"
19300,12633,300.0,"[19300, 12633]"
19300,11200,30.0,"[19300, 15891, 11200]"
19300,11200,270.0,"[19300, 11200]"
19300,19134,236.0,"[19300, 19134]"
19300,16028,300.0,"[19300, 16028]"
19300,10901,1.0,"[19300, 10901]"
19300,19239,1.0,"[19300, 19239]"
19300,10955,300.0,"[19300, 10955]"
19300,11189,286.0,"[19300, 11189]"
19300,15241,300.0,"[19300, 15241]"
19300,19971,1.0,"[19300, 13170, 11209, 12940, 11853, 19502, 10044, 19971]"
19300,11147,300.0,"[19300, 11147]"
19300,13170,300.0,"[19300, 13170]"
19300,14053,1.0,"[19300, 15891, 14053]"
19300,11163,300.0,"[19300, 11163]"
19300,16108,300.0,"[19300, 16108]"
19300,10326,300.0,"[19300, 10326]"
19300,15183,300.0,"[19300, 15183]"
19300,16117,1.0,"[19300, 13170, 16117]"
19300,15948,300.0,"[19300, 15948]"
19300,13454,1.0,"[19300, 13454]"
19300,15008,300.0,"[19300, 15008]"
19300,11261,300.0,"[19300, 11261]"
19300,18812,300.0,"[19300, 18812]"
19300,17282,299.0,"[19300, 17282]"
19300,13165,61.0,"[19300, 13165]"
19300,13073,83.0,"[19300, 13073]"
19300,10568,300.0,"[19300, 10568]"
19300,19915,300.0,"[19300, 19915]"
19300,10867,300.0,"[19300, 10867]"
19300,15378,1.0,"[19300, 15378]"
19300,15264,1.0,"[19300, 15264]"
19300,19846,51.0,"[19300, 19846]"
19300,17464,159.0,"[19300, 17464]"
19300,18799,1.0,"[19300, 18799]"
19300,12868,1.0,"[19300, 12652, 11022, 11455, 12868]"
19300,13694,1.0,"[19300, 12746, 13694]"
19300,12216,300.0,"[19300, 12216]"
19300,12652,222.0,"[19300, 12652]"
19300,14234,300.0,"[19300, 14234]"
19300,18110,1.0,"[19300, 18110]"
19300,15185,134.0,"[19300, 15185]"
19300,19143,300.0,"[19300, 19143]"
19300,13088,1.0,"[19300, 13088]"
19300,17223,67.0,"[19300, 17223]"
19300,15891,300.0,"[19300, 15891]"
19300,19147,1.0,"[19300, 13170, 11209, 12940, 11853, 19147]"
19300,10963,1.0,"[19300, 13170, 11209, 12940, 11853, 19502, 13165, 16108, 13563, 10963]"
19300,10269,1.0,"[19300, 13170, 11209, 12940, 11853, 12205, 10269]"
19300,18941,300.0,"[19300, 18941]"
19300,10301,166.0,"[19300, 10301]"
19300,14358,300.0,"[19300, 14358]"
19300,17738,1.0,"[19300, 13417, 17738]"
19300,11853,1.0,"[19300, 13170, 11209, 12940, 11853]"
19300,11466,1.0,"[19300, 11466]"
19300,18542,300.0,"[19300, 18542]"
19300,15724,300.0,"[19300, 15724]"
19300,13563,22.0,"[19300, 13563]"
19300,19430,282.0,"[19300, 19430]"
19300,18448,1.0,"[19300, 13170, 11209, 12940, 11853, 19502, 13989, 15686, 18448]"
19300,17504,19.0,"[19300, 17504]"
19300,11209,300.0,"[19300, 11209]"
19300,10044,300.0,"[19300, 10044]"
19300,18827,1.0,"[19300, 18827]"
19300,10985,1.0,"[19300, 12652, 11022, 10985]"
19300,10796,1.0,"[19300, 10796]"
19300,15270,1.0,"[19300, 13170, 11209, 12940, 11853, 15270]"
19300,15651,300.0,"[19300, 15651]"
19300,13582,29.0,"[19300, 13417, 13582]"
19300,13582,180.0,"[19300, 13582]"
19300,12270,1.0,"[19300, 12270]"
19300,13917,1.0,"[19300, 13170, 11209, 12940, 11853, 13917]"
19300,17522,115.0,"[19300, 17522]"
19300,13237,300.0,"[19300, 13237]"
19300,12746,300.0,"[19300, 12746]"
19300,19500,300.0,"[19300, 19500]"
19300,15601,1.0,"[19300, 15601]"
19300,15483,1.0,"[19300, 12746, 15483]"
19300,17752,1.0,"[19300, 13170, 11209, 12940, 11853, 19502, 13989, 17752]"
19300,17781,118.0,"[19300, 17781]"
19300,14736,1.0,"[19300, 12652, 11022, 11455, 14736]"
19300,19273,300.0,"[19300, 19273]"
19300,16887,1.0,"[19300, 13170, 11209, 12940, 11853, 19502, 13165, 16887]"
18542,15183,1.0,"[18542, 11209, 12940, 11853, 15183]"
18542,18799,300.0,"[18542, 18799]"
18542,15651,1.0,"[18542, 11209, 12940, 11853, 19502, 13165, 16108, 15651]"
18542,12633,1.0,"[18542, 11209, 12940, 11853, 19502, 13989, 15686, 16339, 12633]"
18542,13917,201.0,"[18542, 13917]"
18542,18941,234.0,"[18542, 18941]"
18542,10867,227.0,"[18542, 10867]"
18542,17752,300.0,"[18542, 17752]"
18542,13665,300.0,"[18542, 13665]"
18542,17282,300.0,"[18542, 17282]"
18542,10269,300.0,"[18542, 10269]"
18542,10901,52.0,"[18542, 10901]"
18542,12562,1.0,"[18542, 11209, 12940, 11853, 12562]"
18542,12868,1.0,"[18542, 12652, 11022, 11455, 12868]"
18542,12216,294.0,"[18542, 12216]"
18542,15264,300.0,"[18542, 15264]"
18542,18219,174.0,"[18542, 18219]"
18542,14358,300.0,"[18542, 14358]"
18542,14704,15.0,"[18542, 12652, 11022, 11455, 14704]"
18542,14704,270.0,"[18542, 14704]"
18542,18110,300.0,"[18542, 18110]"
18542,13694,30.0,"[18542, 12746, 13694]"
18542,13694,270.0,"[18542, 13694]"
18542,18448,300.0,"[18542, 18448]"
18542,15948,1.0,"[18542, 15948]"
18542,19502,1.0,"[18542, 19502]"
18542,19147,1.0,"[18542, 11209, 12940, 11853, 19147]"
18542,11163,300.0,"[18542, 11163]"
18542,17464,67.0,"[18542, 17464]"
18542,16117,1.0,"[18542, 16117]"
18542,17223,120.0,"[18542, 17223]"
18542,11466,224.0,"[18542, 11466]"
18542,14736,1.0,"[18542, 12652, 11022, 11455, 14736]"
18542,15891,198.0,"[18542, 15891]"
18542,17781,300.0,"[18542, 17781]"
18542,15241,300.0,"[18542, 15241]"
18542,10748,86.0,"[18542, 10748]"
18542,13165,43.0,"[18542, 13165]"
18542,13073,300.0,"[18542, 13073]"
18542,13582,35.0,"[18542, 13417, 13582]"
18542,13582,180.0,"[18542, 13582]"
18542,18411,208.0,"[18542, 18411]"
18542,12940,1.0,"[18542, 11209, 12940]"
18542,19300,1.0,"[18542, 19300]"
18542,12270,1.0,"[18542, 12270]"
18542,16339,270.0,"[18542, 16339]"
18542,15601,300.0,"[18542, 15601]"
18542,10177,289.0,"[18542, 10177]"
18542,15848,1.0,"[18542, 11209, 12940, 11853, 19502, 13165, 16108, 13563, 15848]"
18542,19785,216.0,"[18542, 19785]"
18542,12355,300.0,"[18542, 12355]"
18542,19500,120.0,"[18542, 19500]"
18542,19273,214.0,"[18542, 19273]"
18542,13454,300.0,"[18542, 13454]"
18542,10985,1.0,"[18542, 12652, 11022, 10985]"
18542,10796,1.0,"[18542, 10796]"
18542,11853,1.0,"[18542, 11209, 12940, 11853]"
18542,15008,1.0,"[18542, 15008]"
18542,13170,300.0,"[18542, 13170]"
18542,13237,1.0,"[18542, 13237]"
18542,17522,300.0,"[18542, 17522]"
18542,12746,300.0,"[18542, 12746]"
18542,11561,300.0,"[18542, 11561]"
18542,10316,300.0,"[18542, 10316]"
18542,13563,1.0,"[18542, 11209, 12940, 11853, 19502, 13165, 16108, 13563]"
18542,19239,203.0,"[18542, 19239]"
18542,12369,300.0,"[18542, 12369]"
18542,15724,1.0,"[18542, 15891, 13460, 15724]"
18542,11181,102.0,"[18542, 11181]"
18542,16962,11.0,"[18542, 16962]"
18542,16683,300.0,"[18542, 16683]"
18542,16028,1.0,"[18542, 16028]"
18542,11022,1.0,"[18542, 12652, 11022]"
18542,12352,300.0,"[18542, 12352]"
18542,16887,289.0,"[18542, 16887]"
18542,10955,141.0,"[18542, 10955]"
18542,11261,300.0,"[18542, 11261]"
18542,11189,1.0,"[18542, 11209, 12940, 11853, 11189]"
18542,10963,1.0,"[18542, 11209, 12940, 11853, 19502, 13165, 16108, 13563, 10963]"
18542,15378,1.0,"[18542, 15378]"
18542,16108,63.0,"[18542, 16108]"
18542,17738,1.0,"[18542, 13417, 17738]"
18542,19971,1.0,"[18542, 11209, 12940, 11853, 19502, 10044, 19971]"
18542,14234,1.0,"[18542, 11209, 12940, 11853, 19502, 14234]"
18542,13088,40.0,"[18542, 13088]"
18542,10705,300.0,"[18542, 10705]"
18542,16855,111.0,"[18542, 16855]"
18542,13100,258.0,"[18542, 13100]"
18542,10568,47.0,"[18542, 10568]"
18542,19134,300.0,"[18542, 19134]"
18542,19430,161.0,"[18542, 19430]"
18542,11147,99.0,"[18542, 11147]"
18542,19846,1.0,"[18542, 11209, 12940, 11853, 19502, 13165, 16108, 19846]"
18542,11209,1.0,"[18542, 11209]"
18542,15185,1.0,"[18542, 11209, 12940, 11853, 19502, 10044, 15185]"
18542,19915,224.0,"[18542, 19915]"
18542,10044,225.0,"[18542, 10044]"
18542,19143,1.0,"[18542, 19143]"
18542,12652,19.0,"[18542, 12652]"
18542,10301,300.0,"[18542, 10301]"
18542,10326,300.0,"[18542, 10326]"
18542,13460,1.0,"[18542, 15891, 13460]"
18542,19333,1.0,"[18542, 15891, 13460, 15724, 19333]"
18542,10657,1.0,"[18542, 10657]"
18542,11455,49.0,"[18542, 11455]"
18542,14278,1.0,"[18542, 14278]"
18542,15483,30.0,"[18542, 12746, 15483]"
18542,15483,270.0,"[18542, 15483]"
18542,18812,172.0,"[18542, 18812]"
18542,17504,300.0,"[18542, 17504]"
18542,13417,1.0,"[18542, 13417]"
18542,15270,150.0,"[18542, 15270]"
18542,18827,300.0,"[18542, 18827]"
18542,14053,296.0,"[18542, 14053]"
18542,11200,10.0,"[18542, 12652, 11200]"
18542,11200,90.0,"[18542, 11200]"
16855,19134,1.0,"[16855, 11561, 15686, 19134]"
16855,17504,1.0,"[16855, 11561, 15686, 17504]"
16855,15848,1.0,"[16855, 12616, 17522, 15848]"
16855,13165,300.0,"[16855, 13165]"
16855,13555,1.0,"[16855, 15601, 13555]"
16855,10963,1.0,"[16855, 12616, 17522, 13165, 16108, 13563, 10963]"
16855,12633,1.0,"[16855, 11561, 15686, 16339, 12633]"
16855,19846,300.0,"[16855, 19846]"
16855,16108,172.0,"[16855, 16108]"
16855,15185,300.0,"[16855, 15185]"
16855,10326,23.0,"[16855, 11561, 15686, 16339, 10326]"
16855,10326,90.0,"[16855, 10326]"
16855,14234,129.0,"[16855, 14234]"
16855,15976,1.0,"[16855, 12616, 17522, 13989, 15976]"
16855,15651,1.0,"[16855, 12616, 17522, 15651]"
16855,16028,1.0,"[16855, 16028]"
16855,16339,1.0,"[16855, 11561, 15686, 16339]"
16855,11261,218.0,"[16855, 11261]"
16855,11466,1.0,"[16855, 10044, 19971, 11466]"
16855,13563,1.0,"[16855, 12616, 17522, 13165, 16108, 13563]"
16855,17522,210.0,"[16855, 12616, 17522]"
16855,17522,90.0,"[16855, 17522]"
16855,17464,300.0,"[16855, 17464]"
16855,18448,20.0,"[16855, 11561, 15686, 18448]"
16855,18448,180.0,"[16855, 18448]"
16855,13665,300.0,"[16855, 13665]"
16855,19971,1.0,"[16855, 10044, 19971]"
16855,10044,1.0,"[16855, 10044]"
16855,10916,30.0,"[16855, 12616, 17522, 10916]"
16855,10916,270.0,"[16855, 10916]"
16855,11561,1.0,"[16855, 11561]"
16855,18827,1.0,"[16855, 17516, 18827]"
16855,11163,1.0,"[16855, 11163]"
16855,17752,56.0,"[16855, 11561, 17752]"
16855,12355,30.0,"[16855, 12616, 17522, 13989, 12355]"
16855,12355,270.0,"[16855, 12355]"
16855,10177,1.0,"[16855, 11561, 15686, 16339, 10177]"
16855,16887,50.0,"[16855, 16887]"
16855,19143,1.0,"[16855, 11163, 19143]"
16855,14358,300.0,"[16855, 14358]"
16855,12616,1.0,"[16855, 12616]"
13694,13582,1.0,"[13694, 15483, 11181, 13582]"
13694,14704,300.0,"[13694, 14704]"
13694,17464,300.0,"[13694, 17464]"
13694,11561,163.0,"[13694, 11561]"
13694,12868,300.0,"[13694, 12868]"
13694,13088,1.0,"[13694, 13088]"
13694,17282,300.0,"[13694, 17282]"
13694,19143,1.0,"[13694, 19143]"
13694,10796,1.0,"[13694, 10796]"
13694,10316,30.000000000059675,"[13694, 15483, 13460, 10316]"
13694,10316,269.9999999999403,"[13694, 10316]"
13694,14358,300.0,"[13694, 14358]"
13694,17522,300.0,"[13694, 17522]"
13694,16683,1.0,"[13694, 15483, 18219, 14053, 16683]"
13694,15183,146.0,"[13694, 15183]"
13694,19300,30.0,"[13694, 15483, 18812, 19300]"
13694,19300,270.0,"[13694, 19300]"
13694,19333,30.0,"[13694, 15724, 19333]"
13694,19333,270.0,"[13694, 19333]"
13694,18448,1.0,"[13694, 15483, 18812, 13489, 11209, 12940, 11853, 19502, 13989, 15686, 18448]"
13694,10568,27.0,"[13694, 10568]"
13694,15891,1.0,"[13694, 15483, 18812, 15891]"
13694,10301,1.0,"[13694, 10301]"
13694,13563,1.0,"[13694, 13563]"
13694,16855,295.0,"[13694, 16855]"
13694,11209,242.0,"[13694, 11209]"
13694,10867,1.0,"[13694, 10867]"
13694,18941,27.0,"[13694, 18941]"
13694,18219,1.0,"[13694, 15483, 18219]"
13694,19502,300.0,"[13694, 19502]"
13694,10269,300.0,"[13694, 10269]"
13694,18812,74.0,"[13694, 18812]"
13694,18799,27.0,"[13694, 18799]"
13694,14053,1.0,"[13694, 15483, 18219, 14053]"
13694,10326,1.0,"[13694, 15483, 18812, 13489, 11209, 12940, 11853, 19502, 13989, 15686, 16339, 10326]"
13694,10748,57.0,"[13694, 10748]"
13694,19430,300.0,"[13694, 19430]"
13694,18827,1.0,"[13694, 18827]"
13694,15948,300.0,"[13694, 15948]"
13694,16028,1.0,"[13694, 16028]"
13694,10657,7.0,"[13694, 15483, 10657]"
13694,10657,270.0,"[13694, 10657]"
13694,16108,1.0,"[13694, 16108]"
13694,11189,300.0,"[13694, 11189]"
13694,17223,1.0,"[13694, 17223]"
13694,13073,1.0,"[13694, 15483, 13073]"
13694,19273,1.0,"[13694, 19273]"
13694,10963,300.0,"[13694, 10963]"
13694,16339,253.0,"[13694, 16339]"
13694,12216,229.0,"[13694, 12216]"
13694,11200,1.0,"[13694, 15724, 11200]"
13694,13237,30.0,"[13694, 15483, 18812, 13237]"
13694,13237,270.0,"[13694, 13237]"
13694,15264,300.0,"[13694, 15264]"
13694,15185,1.0,"[13694, 15185]"
13694,19785,224.0,"[13694, 19785]"
13694,12270,1.0,"[13694, 15483, 12270]"
13694,14234,300.0,"[13694, 14234]"
13694,12746,1.0,"[13694, 15483, 18812, 12746]"
13694,12355,300.0,"[13694, 12355]"
13694,10955,169.0,"[13694, 10955]"
13694,15270,1.0,"[13694, 15270]"
13694,13165,300.0,"[13694, 13165]"
13694,11163,300.0,"[13694, 11163]"
13694,14736,18.0,"[13694, 14736]"
13694,15378,300.0,"[13694, 15378]"
13694,10177,300.0,"[13694, 10177]"
13694,19500,1.0,"[13694, 19500]"
13694,19971,1.0,"[13694, 19971]"
13694,10044,74.0,"[13694, 10044]"
13694,12652,1.0,"[13694, 15483, 18812, 12746, 12652]"
13694,19147,300.0,"[13694, 19147]"
13694,11261,300.0,"[13694, 11261]"
13694,12369,1.0,"[13694, 12369]"
13694,19915,1.0,"[13694, 19915]"
13694,13100,300.0,"[13694, 13100]"
13694,18110,300.0,"[13694, 18110]"
13694,17738,300.0,"[13694, 17738]"
13694,19846,212.0,"[13694, 19846]"
13694,15008,1.0,"[13694, 15483, 18812, 15008]"
13694,13170,1.0,"[13694, 15483, 18812, 13170]"
13694,12633,300.0,"[13694, 12633]"
13694,12562,300.0,"[13694, 12562]"
13694,14278,9.0,"[13694, 15483, 13417, 14278]"
13694,14278,270.0,"[13694, 14278]"
13694,15241,1.0,"[13694, 15241]"
13694,11022,33.0,"[13694, 15483, 11022]"
13694,19239,263.0,"[13694, 19239]"
13694,17752,1.0,"[13694, 15483, 18812, 13489, 11209, 12940, 11853, 19502, 13989, 17752]"
13694,11181,30.0,"[13694, 15483, 11181]"
13694,11181,270.0,"[13694, 11181]"
13694,16887,1.0,"[13694, 16887]"
13694,15601,300.0,"[13694, 15601]"
13694,17781,1.0,"[13694, 17781]"
13694,15651,1.0,"[13694, 15651]"
13694,18542,30.0,"[13694, 15483, 18812, 18542]"
13694,18542,270.0,"[13694, 18542]"
13694,10901,113.0,"[13694, 10901]"
13694,15848,300.0,"[13694, 15848]"
13694,10705,300.0,"[13694, 10705]"
13694,13460,1.0,"[13694, 15483, 13460]"
13694,16117,30.0,"[13694, 15483, 16117]"
13694,16117,270.0,"[13694, 16117]"
13694,13454,1.0,"[13694, 13454]"
13694,11455,30.0,"[13694, 15483, 11455]"
13694,11455,270.0,"[13694, 11455]"
13694,11147,1.0,"[13694, 11147]"
13694,12352,273.0,"[13694, 12352]"
13694,15483,1.0,"[13694, 15483]"
13694,13917,5.0,"[13694, 13917]"
13694,16962,300.0,"[13694, 16962]"
13694,19134,1.0,"[13694, 19134]"
13694,17504,1.0,"[13694, 15483, 18812, 13489, 11209, 12940, 11853, 19502, 13989, 15686, 17504]"
13694,11466,50.0,"[13694, 11466]"
13694,11853,1.0,"[13694, 15483, 18812, 13489, 11209, 12940, 11853]"
13694,15724,300.0,"[13694, 15724]"
13694,18411,1.0,"[13694, 18411]"
13694,12940,1.0,"[13694, 15483, 18812, 13489, 11209, 12940]"
13694,13665,1.0,"[13694, 13665]"
13694,10985,300.0,"[13694, 10985]"
12205,19502,236.0,"[12205, 19502]"
12205,19147,6.0,"[12205, 14278, 15378, 19147]"
12205,10044,87.0,"[12205, 10044]"
12205,12355,1.0,"[12205, 14278, 15378, 12355]"
12205,10748,43.0,"[12205, 10748]"
12205,11200,1.0,"[12205, 14278, 15378, 11200]"
12205,15378,1.0,"[12205, 14278, 15378]"
12205,11209,1.0,"[12205, 17738, 13489, 11209]"
12205,11209,180.0,"[12205, 11209]"
12205,17522,1.0,"[12205, 14278, 19502, 17522]"
12205,18827,28.0,"[12205, 18827]"
12205,19239,1.0,"[12205, 14278, 19239]"
12205,18110,300.0,"[12205, 18110]"
12205,19333,300.0,"[12205, 19333]"
12205,13417,300.0,"[12205, 13417]"
12205,15183,30.0,"[12205, 10955, 15183]"
12205,15183,270.0,"[12205, 15183]"
12205,17752,300.0,"[12205, 17752]"
12205,13563,300.0,"[12205, 13563]"
12205,14278,1.0,"[12205, 14278]"
12205,14234,300.0,"[12205, 14234]"
12205,13165,300.0,"[12205, 13165]"
12205,13073,286.0,"[12205, 13073]"
12205,18448,1.0,"[12205, 14278, 19502, 13989, 15686, 18448]"
12205,15891,252.0,"[12205, 15891]"
12205,18411,1.0,"[12205, 17738, 18411]"
12205,17738,1.0,"[12205, 17738]"
12205,19134,1.0,"[12205, 14278, 19502, 13989, 15686, 19134]"
12205,18941,1.0,"[12205, 18941]"
12205,10867,1.0,"[12205, 19915, 10867]"
12205,10901,1.0,"[12205, 14278, 10901]"
12205,11466,300.0,"[12205, 11466]"
12205,10796,1.0,"[12205, 14278, 10796]"
12205,12270,300.0,"[12205, 12270]"
12205,13170,1.0,"[12205, 14278, 15378, 13170]"
12205,10269,237.0,"[12205, 10269]"
12205,13582,300.0,"[12205, 13582]"
12205,14358,300.0,"[12205, 14358]"
12205,13665,300.0,"[12205, 13665]"
12205,13454,295.0,"[12205, 13454]"
12205,19915,300.0,"[12205, 19915]"
12205,11181,1.0,"[12205, 14278, 15378, 11181]"
12205,11261,185.0,"[12205, 11261]"
12205,12352,291.0,"[12205, 12352]"
12205,13917,1.0,"[12205, 14278, 13917]"
12205,19273,113.0,"[12205, 19273]"
12205,12746,1.0,"[12205, 17738, 12746]"
12205,18219,1.0,"[12205, 17738, 18219]"
12205,10177,300.0,"[12205, 10177]"
12205,10705,300.0,"[12205, 10705]"
12205,11561,214.0,"[12205, 11561]"
12205,16117,1.0,"[12205, 14278, 16117]"
12205,11022,196.0,"[12205, 11022]"
12205,19300,300.0,"[12205, 19300]"
12205,15724,1.0,"[12205, 17738, 15724]"
12205,19971,1.0,"[12205, 14278, 19502, 10044, 19971]"
12205,13237,1.0,"[12205, 17738, 13237]"
12205,11189,210.0,"[12205, 10955, 11189]"
12205,11189,90.0,"[12205, 11189]"
12205,10316,293.0,"[12205, 10316]"
12205,12369,210.0,"[12205, 19915, 12369]"
12205,12369,90.0,"[12205, 12369]"
12205,15483,1.0,"[12205, 17738, 15483]"
12205,15241,300.0,"[12205, 15241]"
12205,12868,1.0,"[12205, 17738, 12868]"
12205,10985,1.0,"[12205, 17738, 10985]"
12205,19143,140.0,"[12205, 19143]"
12205,19500,35.0,"[12205, 19500]"
12205,19846,1.0,"[12205, 14278, 19502, 13165, 16108, 19846]"
12205,13840,300.0,"[12205, 13840]"
12205,16887,300.0,"[12205, 16887]"
12205,15601,1.0,"[12205, 15601]"
12205,11163,1.0,"[12205, 14278, 19502, 16855, 11163]"
12205,18812,1.0,"[12205, 17738, 18812]"
12205,14053,1.0,"[12205, 14278, 15378, 14053]"
12205,15008,15.0,"[12205, 17738, 15008]"
12205,15008,90.0,"[12205, 15008]"
12205,10301,1.0,"[12205, 19915, 10301]"
12205,10955,20.0,"[12205, 10955]"
12205,17282,200.0,"[12205, 17282]"
12205,15264,1.0,"[12205, 17738, 15264]"
12205,16339,1.0,"[12205, 14278, 19502, 13989, 15686, 16339]"
12205,17504,300.0,"[12205, 17504]"
12205,12633,226.0,"[12205, 12633]"
12205,15270,1.0,"[12205, 19915, 12369, 15270]"
12205,18542,206.0,"[12205, 18542]"
12205,13694,157.0,"[12205, 13694]"
12205,13088,233.0,"[12205, 13088]"
12205,19785,29.0,"[12205, 19785]"
12205,10657,1.0,"[12205, 17738, 10657]"
12205,13100,300.0,"[12205, 13100]"
12205,17781,221.0,"[12205, 17781]"
12205,15848,1.0000000016843227,"[12205, 14278, 19502, 13165, 16108, 13563, 15848]"
12205,15848,269.9999999983157,"[12205, 15848]"
